,score,enemies beaten,enemies beaten list,enemies not beaten list,enemy lives,player lives,times
806,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 39.40000000000028, 0, 0, 0]","[308, 329, 227, 149, 1000, 174, 313, 208]"
807,1.2875,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 60.0, 90.0, 70.0, 0, 90.0, 70.0, 90.0]","[0, 0, 0, 0, 37.60000000000028, 0, 0, 0]","[311, 613, 227, 287, 292, 313, 320, 232]"
808,1.4250000000000003,1,[2],"[1, 3, 4, 5, 6, 7, 8]","[90.0, 0, 70.0, 90.0, 70.0, 100, 20.0, 20.0]","[0, 46, 0, 0, 0, 0, 0, 0]","[321, 182, 84, 247, 833, 213, 354, 373]"
809,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 70.00000000000028, 0, 0, 0]","[315, 320, 339, 354, 1000, 215, 312, 224]"
810,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
811,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 56.20000000000032, 0, 0, 0]","[325, 603, 209, 352, 1000, 334, 414, 538]"
812,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 70.00000000000028, 0, 0, 0]","[315, 325, 520, 354, 1000, 215, 303, 224]"
813,0.17500000000000002,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 60.0, 100, 80.0, 100, 70.0, 50.0, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 468, 339, 274, 416, 304, 394, 220]"
814,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 90.40000000000009, 0, 0, 0]","[391, 368, 530, 1365, 1000, 468, 15, 322]"
815,0.0875,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 90.0, 100, 100, 80.0, 90.0, 100, 70.0]","[0, 0, 0, 0, 90.40000000000009, 0, 0, 0]","[308, 242, 298, 503, 1000, 240, 15, 446]"
816,0.025,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 80.0, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 251, 315, 205]"
817,1.3875,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[50.0, 70.0, 30.0, 80.0, 0, 90.0, 100, 70.0]","[0, 0, 0, 0, 82.00000000000017, 0, 0, 0]","[337, 316, 522, 485, 332, 345, 15, 288]"
818,0.05,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 90.0, 70.0, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 56.800000000000324, 0, 0, 0]","[416, 368, 385, 464, 1000, 287, 15, 527]"
819,0.125,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 70.0, 90.0, 90.0, 80.0, 100, 100, 70.0]","[0, 0, 0, 0, 86.80000000000013, 0, 0, 0]","[370, 354, 328, 503, 1000, 327, 15, 446]"
820,0.17500000000000002,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[90.0, 80.0, 80.0, 100, 50.0, 90.0, 100, 70.0]","[0, 0, 0, 0, 47.2000000000003, 0, 0, 0]","[367, 172, 326, 503, 1000, 325, 15, 446]"
821,2.45,2,"[5, 8]","[1, 2, 3, 4, 6, 7]","[90.0, 90.0, 30.0, 70.0, 0, 60.0, 100, 0]","[0, 0, 0, 0, 43.00000000000029, 0, 0, 67.00000000000031]","[139, 307, 523, 443, 780, 548, 15, 345]"
822,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 90.40000000000009, 0, 0, 0]","[372, 367, 530, 1365, 1000, 229, 15, 243]"
823,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 85.00000000000014, 0, 0, 0]","[391, 329, 526, 244, 1000, 117, 15, 223]"
824,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
825,1.2374999999999998,1,[2],"[1, 3, 4, 5, 6, 7, 8]","[90.0, 0, 80.0, 90.0, 80.0, 100, 100, 70.0]","[0, 2, 0, 0, 50.80000000000031, 0, 0, 0]","[331, 194, 84, 172, 1000, 261, 15, 331]"
826,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 56.20000000000032, 0, 0, 0]","[315, 320, 340, 212, 1000, 166, 302, 224]"
827,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 315, 205]"
828,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
829,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 90.40000000000009, 0, 0, 0]","[413, 368, 525, 1365, 1000, 468, 15, 328]"
830,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 63.40000000000034, 0, 0, 0]","[333, 387, 338, 354, 1000, 482, 32, 520]"
831,2.4250000000000003,2,"[2, 8]","[1, 3, 4, 5, 6, 7]","[100, 0, 70.0, 90.0, 80.0, 100, 20.0, 0]","[0, 28, 0, 0, 0, 0, 0, 29.80000000000026]","[331, 176, 83, 136, 558, 231, 411, 344]"
832,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 86.20000000000013, 0, 0, 0]","[398, 342, 522, 1405, 1000, 486, 15, 367]"
833,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
834,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 53.200000000000315, 0, 0, 0]","[331, 186, 83, 318, 1000, 270, 411, 483]"
835,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 81.40000000000018, 0, 0, 0]","[354, 366, 517, 351, 1000, 482, 28, 521]"
836,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 100, 0, 0, 0]","[391, 338, 523, 1415, 1000, 224, 15, 238]"
837,1.4250000000000003,1,[8],"[1, 2, 3, 4, 5, 6, 7]","[70.0, 20.0, 70.0, 90.0, 90.0, 100, 20.0, 0]","[0, 0, 0, 0, 88.60000000000011, 0, 0, 28.600000000000257]","[319, 217, 84, 246, 1000, 213, 381, 331]"
838,1.3624999999999998,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 40.0, 90.0, 70.0, 0, 90.0, 30.0, 90.0]","[0, 0, 0, 0, 33.40000000000027, 0, 0, 0]","[308, 329, 227, 217, 292, 147, 313, 208]"
839,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
840,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 56.800000000000324, 0, 0, 0]","[413, 329, 525, 242, 1000, 116, 15, 342]"
841,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 56.800000000000324, 0, 0, 0]","[413, 368, 525, 444, 1000, 247, 15, 328]"
842,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 320, 340, 224, 755, 124, 302, 224]"
843,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
844,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 320, 340, 224, 755, 124, 302, 224]"
845,0.0125,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 90.0, 100, 100, 100]","[0, 0, 0, 0, 70.60000000000028, 0, 0, 0]","[391, 368, 506, 364, 1000, 250, 15, 223]"
846,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 39.40000000000028, 0, 0, 0]","[308, 329, 227, 149, 1000, 174, 313, 208]"
847,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 320, 339, 220, 755, 102, 314, 221]"
848,1.2249999999999999,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 90.0, 100, 70.0, 0, 90.0, 80.0, 90.0]","[0, 0, 0, 0, 57.400000000000325, 0, 0, 0]","[308, 329, 338, 251, 268, 148, 348, 238]"
849,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 63.40000000000034, 0, 0, 0]","[308, 324, 336, 508, 1000, 211, 23, 231]"
850,0.0125,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 90.0, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 136, 315, 223]"
851,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[325, 329, 339, 147, 1000, 207, 167, 190]"
852,1.2499999999999998,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[80.0, 70.0, 80.0, 80.0, 0, 90.0, 100, 100]","[0, 0, 0, 0, 61.000000000000334, 0, 0, 0]","[221, 228, 325, 584, 946, 586, 15, 415]"
853,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 70.00000000000028, 0, 0, 0]","[315, 320, 339, 343, 1000, 180, 309, 224]"
854,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
855,1.3499999999999999,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 50.0, 90.0, 50.0, 0, 80.0, 100, 50.0]","[0, 0, 0, 0, 81.40000000000018, 0, 0, 0]","[662, 415, 217, 489, 280, 242, 17, 509]"
856,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 34.60000000000027, 0, 0, 0]","[315, 329, 339, 147, 1000, 125, 315, 205]"
857,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 56.800000000000324, 0, 0, 0]","[413, 368, 526, 448, 1000, 247, 15, 328]"
858,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 320, 340, 222, 755, 191, 405, 239]"
859,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 63.40000000000034, 0, 0, 0]","[308, 320, 227, 354, 1000, 174, 310, 218]"
860,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 169, 803, 177, 315, 205]"
861,1.25,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 60.0, 90.0, 70.0, 0, 100, 90.0, 90.0]","[0, 0, 0, 0, 41.80000000000029, 0, 0, 0]","[308, 329, 227, 240, 305, 199, 313, 208]"
862,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 315, 205]"
863,1.475,1,[8],"[1, 2, 3, 4, 5, 6, 7]","[90.0, 10.0, 60.0, 60.0, 90.0, 100, 10.0, 0]","[0, 0, 0, 0, 88.60000000000011, 0, 0, 28.600000000000257]","[321, 148, 223, 229, 1000, 227, 252, 331]"
864,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 63.40000000000034, 0, 0, 0]","[308, 320, 337, 354, 1000, 211, 308, 222]"
865,0.2,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 70.0, 90.0, 90.0, 80.0, 100, 20.0, 90.0]","[0, 0, 0, 0, 0, 0, 0, 0]","[331, 613, 212, 254, 571, 267, 415, 253]"
866,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 71.80000000000027, 0, 0, 0]","[180, 163, 83, 537, 1000, 491, 40, 450]"
867,0.125,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 70.0, 90.0, 100, 80.0, 90.0, 100, 70.0]","[0, 0, 0, 0, 90.40000000000009, 0, 0, 0]","[308, 409, 328, 503, 1000, 306, 15, 446]"
868,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 86.20000000000013, 0, 0, 0]","[398, 328, 504, 1425, 1000, 486, 15, 361]"
869,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 315, 205]"
870,2.4375000000000004,2,"[2, 8]","[1, 3, 4, 5, 6, 7]","[90.0, 0, 70.0, 90.0, 90.0, 100, 10.0, 0]","[0, 60, 0, 0, 0, 0, 0, 29.80000000000026]","[331, 150, 222, 156, 585, 167, 412, 331]"
871,0.17500000000000002,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 40.0, 80.0, 100, 80.0, 90.0, 100, 70.0]","[0, 0, 0, 0, 0, 0, 0, 0]","[125, 186, 83, 366, 584, 177, 15, 365]"
872,1.3624999999999998,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 40.0, 90.0, 70.0, 0, 90.0, 30.0, 90.0]","[0, 0, 0, 0, 33.40000000000027, 0, 0, 0]","[308, 329, 227, 217, 292, 147, 313, 208]"
873,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 21.40000000000024, 0, 0, 0]","[320, 655, 340, 151, 1000, 443, 209, 234]"
874,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[56, 0, 0, 0, 90.40000000000009, 0, 0, 47.8000000000003]","[1000, 545, 458, 1365, 1000, 442, 15, 1000]"
875,0.125,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[70.0, 90.0, 80.0, 90.0, 100, 100, 90.0, 80.0]","[0, 0, 0, 0, 0, 0, 0, 0]","[308, 320, 337, 269, 690, 124, 307, 223]"
876,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 324, 520, 234, 755, 125, 300, 213]"
877,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[328, 342, 339, 215, 440, 102, 313, 229]"
878,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 56.800000000000324, 0, 0, 0]","[413, 368, 525, 427, 1000, 247, 15, 336]"
879,0.2625,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 80.0, 40.0, 80.0, 10.0, 100, 100, 80.0]","[0, 0, 0, 0, 0, 0, 0, 0]","[339, 372, 507, 199, 755, 175, 15, 209]"
880,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 53.80000000000032, 0, 0, 0]","[331, 252, 83, 247, 1000, 240, 399, 489]"
881,2.4125000000000005,2,"[2, 8]","[1, 3, 4, 5, 6, 7]","[100, 0, 70.0, 90.0, 90.0, 100, 20.0, 0]","[0, 26, 0, 0, 0, 0, 0, 29.80000000000026]","[331, 190, 83, 156, 573, 167, 399, 344]"
882,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[325, 329, 310, 335, 440, 102, 28, 180]"
883,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 338, 147, 1000, 179, 321, 203]"
884,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 206]"
885,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 95.80000000000004, 0, 0, 0]","[315, 308, 340, 394, 1000, 341, 15, 205]"
886,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 70.00000000000028, 0, 0, 0]","[315, 320, 340, 354, 1000, 204, 302, 224]"
887,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 32.200000000000266, 77.80000000000021, 0, 0, 0]","[308, 324, 338, 1500, 1000, 396, 15, 229]"
888,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
889,2.4375000000000004,2,"[2, 8]","[1, 3, 4, 5, 6, 7]","[90.0, 0, 70.0, 80.0, 90.0, 100, 20.0, 0]","[0, 28, 0, 0, 0, 0, 0, 29.80000000000026]","[331, 180, 83, 188, 572, 175, 398, 339]"
890,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
891,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 181, 311, 202]"
892,2.4000000000000004,2,"[2, 8]","[1, 3, 4, 5, 6, 7]","[90.0, 0, 70.0, 90.0, 80.0, 100, 50.0, 0]","[0, 4, 0, 0, 0, 0, 0, 28.000000000000256]","[331, 176, 277, 260, 621, 238, 414, 327]"
893,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 90.40000000000009, 0, 0, 0]","[413, 368, 525, 1365, 1000, 468, 15, 328]"
894,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 37.00000000000028, 0, 0, 0]","[401, 359, 341, 431, 1000, 247, 62, 370]"
895,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 62.80000000000034, 0, 0, 0]","[413, 368, 525, 367, 1000, 424, 15, 328]"
896,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 36.400000000000276, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 315, 214]"
897,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 432, 112, 315, 205]"
898,0.125,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 70.0, 90.0, 100, 80.0, 90.0, 100, 70.0]","[0, 0, 0, 0, 11.80000000000023, 0, 0, 0]","[181, 410, 366, 380, 1000, 197, 15, 310]"
899,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
900,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 70.00000000000028, 0, 0, 0]","[315, 320, 340, 354, 1000, 410, 295, 287]"
901,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 315, 205]"
902,0.3375,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 40.0, 60.0, 70.0, 60.0, 80.0, 30.0, 90.0]","[0, 0, 0, 0, 0, 0, 0, 0]","[324, 612, 340, 307, 466, 181, 223, 253]"
903,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[320, 613, 312, 147, 1000, 1130, 439, 251]"
904,0.21250000000000002,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 70.0, 100, 90.0, 60.0, 90.0, 30.0, 90.0]","[0, 0, 0, 0, 0, 0, 0, 0]","[308, 329, 339, 216, 387, 147, 313, 208]"
905,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 40.600000000000286, 0, 0, 0]","[308, 329, 227, 149, 1000, 174, 313, 208]"
906,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[325, 329, 517, 147, 1000, 177, 266, 179]"
907,1.2999999999999998,1,[2],"[1, 3, 4, 5, 6, 7, 8]","[100, 0, 70.0, 90.0, 90.0, 100, 30.0, 80.0]","[0, 28, 0, 0, 0, 0, 0, 0]","[334, 180, 83, 156, 577, 240, 399, 275]"
908,0.18750000000000003,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 90.0, 100, 70.0, 30.0, 90.0, 80.0, 90.0]","[0, 0, 0, 0, 0, 0, 0, 0]","[308, 329, 339, 217, 388, 147, 314, 208]"
909,0.0125,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 90.0, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 222, 532, 102, 313, 199]"
910,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 320, 340, 224, 755, 124, 302, 227]"
911,0.13749999999999998,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 70.0, 80.0, 100, 80.0, 90.0, 100, 70.0]","[0, 0, 0, 0, 90.40000000000009, 0, 0, 0]","[308, 478, 83, 403, 1000, 306, 15, 446]"
912,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 315, 205]"
913,0.11250000000000002,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 90.0, 100, 100, 80.0, 70.0, 100, 70.0]","[0, 0, 0, 0, 37.60000000000028, 0, 0, 0]","[299, 166, 110, 410, 1000, 313, 15, 464]"
914,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 315, 205]"
915,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
916,0.0125,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 90.0, 100, 100]","[0, 0, 0, 0, 39.40000000000028, 0, 0, 0]","[308, 329, 227, 149, 1000, 206, 340, 213]"
917,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 10.60000000000023, 0, 0, 0]","[365, 353, 340, 398, 1000, 234, 28, 346]"
918,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
919,0.2375,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[40.0, 80.0, 80.0, 80.0, 80.0, 100, 100, 50.0]","[0, 0, 0, 0, 68.2000000000003, 0, 0, 0]","[601, 189, 326, 416, 1000, 346, 15, 526]"
920,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 56.800000000000324, 0, 0, 0]","[413, 368, 525, 444, 1000, 247, 15, 328]"
